pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
32.0,36.45,4,15,3,1970-01-01 00:00:01.366124400,41.88498719,-87.62099291,41.97907082,-87.90303966,1.1,17031081401.0,17031980000.0,Credit Card,Taxi Affiliation Services,1800.0,76.0,7.85
8.0,38.45,4,15,3,1970-01-01 00:00:01.366125300,41.89204214,-87.63186395,41.88498719,-87.62099291,19.4,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,180.0,32.0,0.0
8.0,4.84,4,15,3,1970-01-01 00:00:01.366126200,41.89204214,-87.63186395,41.89092203,-87.61886836,0.8,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
32.0,20.65,4,17,3,1970-01-01 00:00:01.366133400,41.88099447,-87.63274649,41.8997859996522,-87.64807667561502,6.68,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,2280.0,32.0,0.0
32.0,5.45,4,18,3,1970-01-01 00:00:01.366137900,41.88099447,-87.63274649,41.87740612,-87.62197165,0.0,17031081401.0,17031320400.0,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,32.0,2.0
32.0,7.85,4,19,3,1970-01-01 00:00:01.366138800,41.87886558,-87.62519214,41.90120699,-87.67635599,0.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,600.0,24.0,0.0
32.0,5.85,4,20,3,1970-01-01 00:00:01.366144200,41.88099447,-87.63274649,41.88528132,-87.6572332,0.1,17031081401.0,17031833000.0,Cash,Taxi Affiliation Services,360.0,28.0,0.0
6.0,6.45,4,20,3,1970-01-01 00:00:01.366145100,41.9442266,-87.65599818,41.97517094,-87.68751552,1.4,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,360.0,4.0,0.0
8.0,7.05,4,1,4,1970-01-01 00:00:01.366160400,41.89960211,-87.63330804,41.92268628,-87.64948873,2.1,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,360.0,7.0,2.0
28.0,5.65,4,8,4,1970-01-01 00:00:01.366185600,41.87925508,-87.642649,41.88099447,-87.63274649,1.0,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
8.0,7.85,4,8,4,1970-01-01 00:00:01.366186500,41.89503345,-87.61971067,41.88099447,-87.63274649,1.5,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,600.0,32.0,0.0
8.0,4.85,4,8,4,1970-01-01 00:00:01.366188300,41.89250778,-87.62621491,41.89204214,-87.63186395,7.0,17031081401.0,17031081700.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
6.0,6.25,4,8,4,1970-01-01 00:00:01.366188300,41.9442266,-87.65599818,41.9442266,-87.65599818,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,300.0,6.0,0.0
32.0,5.45,4,9,4,1970-01-01 00:00:01.366190100,41.88498719,-87.62099291,41.88099447,-87.63274649,0.5,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,360.0,32.0,0.0
11.0,3.25,4,9,4,1970-01-01 00:00:01.366191900,41.97882953,-87.7711667,41.97882953,-87.7711667,0.0,17031081401.0,17031345278.265589,No Charge,Dispatch Taxi Affiliation,0.0,11.0,0.0
28.0,6.85,4,10,4,1970-01-01 00:00:01.366195500,41.88530002,-87.64280847,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Cash,Northwest Management LLC,540.0,32.0,0.0
32.0,5.05,4,12,4,1970-01-01 00:00:01.366201800,41.88099447,-87.63274649,41.89321636,-87.63784421,0.7,17031081401.0,17031081800.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
56.0,60.25,4,13,4,1970-01-01 00:00:01.366206300,41.78599852,-87.75093429,41.8997859996522,-87.64807667561502,0.0,17031081401.0,17031345278.265589,Cash,Northwest Management LLC,4560.0,32.0,0.0
32.0,6.45,4,15,4,1970-01-01 00:00:01.366210800,41.88099447,-87.63274649,41.9049353,-87.64990723,1.3,17031081401.0,17031842200.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
8.0,34.45,4,15,4,1970-01-01 00:00:01.366211700,41.89204214,-87.63186395,41.97907082,-87.90303966,10.5,17031081401.0,17031980000.0,Credit Card,Northwest Management LLC,1980.0,76.0,9.35
8.0,8.25,4,16,4,1970-01-01 00:00:01.366216200,41.89960211,-87.63330804,41.9442266,-87.65599818,0.0,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,600.0,6.0,2.0
32.0,5.85,4,17,4,1970-01-01 00:00:01.366218000,41.88099447,-87.63274649,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
8.0,19.05,4,19,4,1970-01-01 00:00:01.366227900,41.89960211,-87.63330804,41.81294894,-87.61785968,7.8,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1260.0,38.0,0.0
8.0,6.05,4,23,4,1970-01-01 00:00:01.366240500,41.89204214,-87.63186395,41.88498719,-87.62099291,1.2,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,360.0,32.0,0.0
3.0,15.65,4,4,5,1970-01-01 00:00:01.366258500,41.96581197,-87.65587879,41.89960211,-87.63330804,6.7,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,600.0,8.0,0.0
8.0,5.45,4,6,5,1970-01-01 00:00:01.366264800,41.89960211,-87.63330804,41.89960211,-87.63330804,0.0,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,360.0,8.0,0.0
32.0,18.25,4,7,5,1970-01-01 00:00:01.366269300,41.87886558,-87.62519214,41.9867118,-87.66341641,7.6,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,960.0,77.0,0.0
8.0,6.85,4,8,5,1970-01-01 00:00:01.366273800,41.89833179,-87.62076287,41.89321636,-87.63784421,1.2,17031081401.0,17031081800.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
32.0,4.65,4,9,5,1970-01-01 00:00:01.366276500,41.88498719,-87.62099291,41.88099447,-87.63274649,0.5,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,180.0,32.0,0.0
32.0,38.05,4,10,5,1970-01-01 00:00:01.366281000,41.87060737,-87.62217294,41.97907082,-87.90303966,0.0,17031081401.0,17031980000.0,Cash,Taxi Affiliation Services,1980.0,76.0,0.0
76.0,30.65,4,16,5,1970-01-01 00:00:01.366300800,41.97907082,-87.90303966,41.95067336,-87.66653628,0.0,17031081401.0,17031060400.0,Credit Card,Taxi Affiliation Services,2460.0,6.0,5.0
77.0,16.25,4,17,5,1970-01-01 00:00:01.366307100,41.9867118,-87.66341641,41.89960211,-87.63330804,0.4,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,720.0,8.0,0.0
76.0,36.85,4,2,6,1970-01-01 00:00:01.366336800,41.97907082,-87.90303966,41.87060737,-87.62217294,18.4,17031081401.0,17031320600.0,Cash,Dispatch Taxi Affiliation,1080.0,32.0,0.0
76.0,35.05,4,2,6,1970-01-01 00:00:01.366338600,41.98026432,-87.9136246,41.87886558,-87.62519214,10.8,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,1080.0,32.0,0.0
32.0,6.05,4,8,6,1970-01-01 00:00:01.366361100,41.88099447,-87.63274649,41.89207264,-87.62887416,0.0,17031081401.0,17031081600.0,Credit Card,Northwest Management LLC,360.0,8.0,1.0
8.0,7.85,4,12,6,1970-01-01 00:00:01.366373700,41.90026569,-87.63210922,41.87740612,-87.62197165,0.1,17031081401.0,17031320400.0,Credit Card,Taxi Affiliation Services,600.0,32.0,0.5
56.0,36.05,4,14,6,1970-01-01 00:00:01.366380900,41.79259236,-87.76961545,41.94779159,-87.68383494,0.0,17031081401.0,17031345278.265589,Credit Card,Blue Ribbon Taxi Association Inc.,3300.0,5.0,8.0
7.0,7.65,4,16,6,1970-01-01 00:00:01.366389900,41.91461629,-87.63171737,41.89321636,-87.63784421,0.0,17031081401.0,17031081800.0,Cash,Choice Taxi Association,540.0,8.0,0.0
21.0,9.85,4,17,6,1970-01-01 00:00:01.366392600,41.9386662,-87.71121059,41.90120699,-87.67635599,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,900.0,24.0,0.0
76.0,45.25,4,17,6,1970-01-01 00:00:01.366393500,41.97907082,-87.90303966,41.88498719,-87.62099291,17.9,17031081401.0,17031320100.0,Credit Card,Dispatch Taxi Affiliation,4800.0,32.0,12.06
32.0,7.05,4,18,6,1970-01-01 00:00:01.366394400,41.88099447,-87.63274649,41.9002213,-87.62910519,1.5,17031081401.0,17031081100.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
28.0,7.25,4,19,6,1970-01-01 00:00:01.366398900,41.87925508,-87.642649,41.89250778,-87.62621491,0.0,17031081401.0,17031081500.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
8.0,6.05,4,20,6,1970-01-01 00:00:01.366401600,41.89197151,-87.61294541,41.89204214,-87.63186395,0.0,17031081401.0,17031081700.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,8.0,0.0
28.0,9.05,4,22,6,1970-01-01 00:00:01.366408800,41.88528132,-87.6572332,41.90837867,-87.67094508,0.0,17031081401.0,17031241500.0,Cash,Choice Taxi Association,600.0,24.0,0.0
7.0,7.45,4,23,6,1970-01-01 00:00:01.366412400,41.91461629,-87.63171737,41.93476246,-87.63985386,0.0,17031081401.0,17031063302.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0
3.0,6.25,4,23,6,1970-01-01 00:00:01.366415100,41.96581197,-87.65587879,41.96581197,-87.65587879,1.5,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,300.0,3.0,0.0
32.0,13.85,4,0,7,1970-01-01 00:00:01.366417800,41.88498719,-87.62099291,41.96217863,-87.64537876,0.0,17031081401.0,17031031400.0,Cash,Blue Ribbon Taxi Association Inc.,540.0,3.0,0.0
7.0,10.25,4,0,7,1970-01-01 00:00:01.366417800,41.92904694,-87.65131088,41.89967018,-87.6698378,0.0,17031081401.0,17031242100.0,No Charge,Dispatch Taxi Affiliation,780.0,24.0,0.0
28.0,9.05,4,1,7,1970-01-01 00:00:01.366419600,41.88528132,-87.6572332,41.91461629,-87.63171737,2.9,17031081401.0,17031071500.0,Cash,Dispatch Taxi Affiliation,600.0,7.0,0.0
3.0,7.05,4,2,7,1970-01-01 00:00:01.366423200,41.96581197,-87.65587879,41.96581197,-87.65587879,0.7,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,660.0,3.0,3.0
8.0,12.45,4,3,7,1970-01-01 00:00:01.366428600,41.89207264,-87.62887416,41.95340004,-87.64600707,4.9,17031081401.0,17031060800.0,Cash,Dispatch Taxi Affiliation,480.0,6.0,0.0
8.0,7.65,4,4,7,1970-01-01 00:00:01.366431300,41.89204214,-87.63186395,41.91458571,-87.64596621,0.0,17031081401.0,17031071800.0,Cash,Taxi Affiliation Services,480.0,7.0,0.0
32.0,9.65,4,14,7,1970-01-01 00:00:01.366469100,41.87060737,-87.62217294,41.89915561,-87.62621053,2.0,17031081401.0,17031081201.0,Cash,Dispatch Taxi Affiliation,900.0,8.0,0.0
8.0,7.45,4,16,7,1970-01-01 00:00:01.366475400,41.89092203,-87.61886836,41.89204214,-87.63186395,1.8,17031081401.0,17031081700.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
8.0,6.65,4,17,7,1970-01-01 00:00:01.366478100,41.89915561,-87.62621053,41.88498719,-87.62099291,1.4,17031081401.0,17031320100.0,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,2.0
8.0,6.05,4,18,7,1970-01-01 00:00:01.366481700,41.89915561,-87.62621053,41.88498719,-87.62099291,0.9,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,420.0,32.0,0.0
6.0,8.05,4,18,7,1970-01-01 00:00:01.366482600,41.94913977,-87.65680391,41.92681118,-87.64260525,1.7,17031081401.0,17031070103.0,Cash,Dispatch Taxi Affiliation,600.0,7.0,0.0
6.0,8.05,4,19,7,1970-01-01 00:00:01.366487100,41.93615907,-87.66126522,41.91236435,-87.67506276,2.1,17031081401.0,17031240300.0,Cash,Choice Taxi Association,600.0,24.0,0.0
6.0,6.85,4,19,7,1970-01-01 00:00:01.366487100,41.94257719,-87.64707851,41.93598357,-87.67582193,0.0,17031081401.0,17031051300.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,5.0,0.0
7.0,15.25,4,19,7,1970-01-01 00:00:01.366487100,41.91474731,-87.65400703,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,960.0,32.0,0.0
8.0,5.05,4,20,7,1970-01-01 00:00:01.366489800,41.89207264,-87.62887416,41.89207264,-87.62887416,0.4,17031081401.0,17031081600.0,No Charge,Dispatch Taxi Affiliation,360.0,8.0,0.0
28.0,6.45,4,21,7,1970-01-01 00:00:01.366491600,41.88528132,-87.6572332,41.88528132,-87.6572332,1.5,17031081401.0,17031833000.0,Cash,Dispatch Taxi Affiliation,420.0,28.0,0.0
7.0,5.45,4,22,7,1970-01-01 00:00:01.366496100,41.92208254,-87.63415609,41.92907766,-87.64629348,0.0,17031081401.0,17031070200.0,Credit Card,Blue Ribbon Taxi Association Inc.,300.0,7.0,2.0
8.0,11.25,4,22,7,1970-01-01 00:00:01.366497000,41.89250778,-87.62621491,41.91922505,-87.67144577,3.6,17031081401.0,17031832300.0,Cash,Dispatch Taxi Affiliation,720.0,22.0,0.0
4.0,19.45,4,23,7,1970-01-01 00:00:01.366499700,41.97256254,-87.67884597,41.89321636,-87.63784421,7.8,17031081401.0,17031081800.0,Cash,Dispatch Taxi Affiliation,1140.0,8.0,0.0
32.0,9.85,4,1,1,1970-01-01 00:00:01.366508700,41.87101588,-87.63140653,41.89321636,-87.63784421,0.0,17031081401.0,17031081800.0,Credit Card,Northwest Management LLC,540.0,8.0,1.5
22.0,6.05,4,2,1,1970-01-01 00:00:01.366510500,41.92276062,-87.69915534,41.92276062,-87.69915534,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,420.0,22.0,0.0
22.0,6.85,4,2,1,1970-01-01 00:00:01.366511400,41.92276062,-87.69915534,41.90120699,-87.67635599,0.1,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,360.0,24.0,0.0
76.0,44.25,4,17,1,1970-01-01 00:00:01.366564500,41.98026432,-87.9136246,41.8997859996522,-87.64807667561502,0.0,17031081401.0,17031345278.265589,Cash,Blue Ribbon Taxi Association Inc.,2100.0,32.0,0.0
3.0,13.45,4,17,1,1970-01-01 00:00:01.366566300,41.95815488,-87.65302179,41.96544578,-87.66319585,0.0,17031081401.0,17031031700.0,Cash,Blue Ribbon Taxi Association Inc.,1680.0,3.0,0.0
32.0,7.05,4,21,1,1970-01-01 00:00:01.366579800,41.87060737,-87.62217294,41.89207264,-87.62887416,0.0,17031081401.0,17031081600.0,Cash,Dispatch Taxi Affiliation,540.0,8.0,0.0
76.0,27.65,4,22,1,1970-01-01 00:00:01.366581600,41.98026432,-87.9136246,41.92268628,-87.64948873,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,1320.0,7.0,0.0
6.0,7.45,4,22,1,1970-01-01 00:00:01.366582500,41.9442266,-87.65599818,41.92268628,-87.64948873,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,480.0,7.0,0.0
28.0,7.25,4,9,2,1970-01-01 00:00:01.366621200,41.87925508,-87.642649,41.89204214,-87.63186395,1.0,17031081401.0,17031081700.0,Cash,Dispatch Taxi Affiliation,660.0,8.0,0.0
32.0,11.45,4,9,2,1970-01-01 00:00:01.366623900,41.88099447,-87.63274649,41.85934972,-87.61735801,0.1,17031081401.0,17031330100.0,Credit Card,Taxi Affiliation Services,960.0,33.0,2.85
8.0,8.25,4,10,2,1970-01-01 00:00:01.366624800,41.89321636,-87.63784421,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Credit Card,Dispatch Taxi Affiliation,720.0,32.0,1.0
8.0,6.65,4,10,2,1970-01-01 00:00:01.366625700,41.89321636,-87.63784421,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
32.0,5.45,4,15,2,1970-01-01 00:00:01.366642800,41.88099447,-87.63274649,41.89092203,-87.61886836,0.9,17031081401.0,17031081403.0,Cash,Dispatch Taxi Affiliation,300.0,8.0,0.0
32.0,6.05,4,15,2,1970-01-01 00:00:01.366643700,41.87740612,-87.62197165,41.89321636,-87.63784421,1.3,17031081401.0,17031081800.0,Cash,Dispatch Taxi Affiliation,360.0,8.0,0.0
8.0,5.25,4,17,2,1970-01-01 00:00:01.366652700,41.89204214,-87.63186395,41.88498719,-87.62099291,0.8,17031081401.0,17031320100.0,Cash,Choice Taxi Association,300.0,32.0,0.0
8.0,6.65,4,18,2,1970-01-01 00:00:01.366654500,41.89092203,-87.61886836,41.8997859996522,-87.64807667561502,1.5,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,420.0,32.0,0.0
32.0,9.45,4,21,2,1970-01-01 00:00:01.366666200,41.88099447,-87.63274649,41.89967018,-87.6698378,0.0,17031081401.0,17031242100.0,Cash,Blue Ribbon Taxi Association Inc.,540.0,24.0,0.0
8.0,5.65,4,22,2,1970-01-01 00:00:01.366668000,41.89207264,-87.62887416,41.88530002,-87.64280847,0.0,17031081401.0,17031280100.0,Credit Card,Taxi Affiliation Services,300.0,28.0,1.0
34.0,20.85,4,23,2,1970-01-01 00:00:01.366672500,41.84207612,-87.63397342,41.9442266,-87.65599818,0.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1080.0,6.0,0.0
8.0,5.05,4,23,2,1970-01-01 00:00:01.366672500,41.89960211,-87.63330804,41.92268628,-87.64948873,1.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,120.0,7.0,0.0
8.0,7.25,4,9,3,1970-01-01 00:00:01.366708500,41.90585777,-87.63086503,41.88099447,-87.63274649,1.8,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,480.0,32.0,0.0
8.0,7.05,4,9,3,1970-01-01 00:00:01.366710300,41.9002213,-87.62910519,41.88498719,-87.62099291,0.0,17031081401.0,17031320100.0,Cash,Dispatch Taxi Affiliation,480.0,32.0,0.0
6.0,7.65,4,12,3,1970-01-01 00:00:01.366721100,41.9442266,-87.65599818,41.9442266,-87.65599818,0.1,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,600.0,6.0,0.0
8.0,30.05,4,13,3,1970-01-01 00:00:01.366724700,41.89960211,-87.63330804,42.00157103,-87.69501259,9.8,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,2880.0,2.0,0.0
28.0,3.25,4,15,3,1970-01-01 00:00:01.366731000,41.87925508,-87.642649,41.87925508,-87.642649,0.0,17031081401.0,17031281900.0,Cash,Northwest Management LLC,0.0,28.0,0.0
32.0,4.65,4,17,3,1970-01-01 00:00:01.366736400,41.88099447,-87.63274649,41.88099447,-87.63274649,0.6,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,240.0,32.0,0.0
24.0,9.65,4,0,4,1970-01-01 00:00:01.366764300,41.90120699,-87.67635599,41.9442266,-87.65599818,0.0,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,720.0,6.0,0.0
41.0,30.85,4,7,4,1970-01-01 00:00:01.366788600,41.79409025,-87.59231086,41.79259236,-87.76961545,14.6,17031081401.0,17031345278.265589,Credit Card,Northwest Management LLC,1680.0,56.0,6.0
32.0,4.45,4,7,4,1970-01-01 00:00:01.366789500,41.88099447,-87.63274649,41.88099447,-87.63274649,0.6,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,240.0,32.0,0.0
8.0,5.65,4,9,4,1970-01-01 00:00:01.366795800,41.89207264,-87.62887416,41.88099447,-87.63274649,1.0,17031081401.0,17031839100.0,Credit Card,Dispatch Taxi Affiliation,360.0,32.0,3.0
8.0,9.45,4,11,4,1970-01-01 00:00:01.366801200,41.89833179,-87.62076287,41.86790242,-87.64295867,2.4,17031081401.0,17031841900.0,Cash,Dispatch Taxi Affiliation,840.0,28.0,0.0
32.0,6.45,4,19,4,1970-01-01 00:00:01.366830900,41.88099447,-87.63274649,41.9002213,-87.62910519,1.1,17031081401.0,17031081100.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
76.0,36.25,4,20,4,1970-01-01 00:00:01.366836300,41.97907082,-87.90303966,41.89503345,-87.61971067,17.4,17031081401.0,17031081401.0,Cash,Dispatch Taxi Affiliation,1500.0,8.0,0.0
28.0,5.45,4,22,4,1970-01-01 00:00:01.366840800,41.88528132,-87.6572332,41.88099447,-87.63274649,1.2,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,240.0,32.0,0.0
24.0,6.45,4,22,4,1970-01-01 00:00:01.366843500,41.89265811,-87.65253448,41.89250778,-87.62621491,0.0,17031081401.0,17031081500.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
8.0,6.85,4,7,5,1970-01-01 00:00:01.366873200,41.89092203,-87.61886836,41.87925508,-87.642649,1.7,17031081401.0,17031281900.0,Cash,Dispatch Taxi Affiliation,360.0,28.0,0.0
32.0,5.45,4,9,5,1970-01-01 00:00:01.366881300,41.87740612,-87.62197165,41.88099447,-87.63274649,0.4,17031081401.0,17031839100.0,Cash,Dispatch Taxi Affiliation,360.0,32.0,0.0
32.0,10.25,4,11,5,1970-01-01 00:00:01.366888500,41.88498719,-87.62099291,41.85934972,-87.61735801,0.0,17031081401.0,17031330100.0,Credit Card,Taxi Affiliation Services,600.0,33.0,2.75
8.0,9.65,4,13,5,1970-01-01 00:00:01.366894800,41.89250778,-87.62621491,41.92926299,-87.63589095,0.0,17031081401.0,17031070101.0,Credit Card,Taxi Affiliation Services,720.0,7.0,2.1
6.0,19.45,4,19,5,1970-01-01 00:00:01.366916400,41.9442266,-87.65599818,41.85026637,-87.66756931,7.2,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,1680.0,31.0,0.0
8.0,11.05,4,20,5,1970-01-01 00:00:01.366920000,41.89250778,-87.62621491,41.87866742,-87.67165362,0.1,17031081401.0,17031838100.0,Cash,Taxi Affiliation Services,960.0,28.0,0.0
32.0,12.25,4,20,5,1970-01-01 00:00:01.366920900,41.88099447,-87.63274649,41.92896727,-87.65615683,4.0,17031081401.0,17031070400.0,Cash,Dispatch Taxi Affiliation,1020.0,7.0,0.0
8.0,10.05,4,21,5,1970-01-01 00:00:01.366923600,41.89250778,-87.62621491,41.86790242,-87.64295867,0.0,17031081401.0,17031841900.0,Cash,Taxi Affiliation Services,840.0,28.0,0.0
8.0,4.85,4,22,5,1970-01-01 00:00:01.366927200,41.89204214,-87.63186395,41.89092203,-87.61886836,0.0,17031081401.0,17031081403.0,Credit Card,Taxi Affiliation Services,240.0,8.0,2.0
6.0,6.65,4,22,5,1970-01-01 00:00:01.366929000,41.94269184,-87.65177051,41.95060523,-87.67133249,19.0,17031081401.0,17031060300.0,Cash,Taxi Affiliation Services,360.0,6.0,0.0
5.0,8.44,4,23,5,1970-01-01 00:00:01.366932600,41.94779159,-87.68383494,41.96581197,-87.65587879,2.2,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,660.0,3.0,0.0
8.0,5.85,4,23,5,1970-01-01 00:00:01.366933500,41.89204214,-87.63186395,41.89265811,-87.65253448,0.0,17031081401.0,17031243500.0,Cash,Taxi Affiliation Services,300.0,24.0,0.0
32.0,9.85,4,1,6,1970-01-01 00:00:01.366938900,41.87886558,-87.62519214,41.83511799,-87.61867777,2.9,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,660.0,35.0,2.0
7.0,6.05,4,4,6,1970-01-01 00:00:01.366949700,41.92268628,-87.64948873,41.92268628,-87.64948873,0.0,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,240.0,7.0,2.0
7.0,16.65,4,8,6,1970-01-01 00:00:01.366965900,41.92268628,-87.64948873,41.87400538,-87.66351755,0.0,17031081401.0,17031345278.265589,Credit Card,Taxi Affiliation Services,1320.0,28.0,1.0
33.0,6.65,4,9,6,1970-01-01 00:00:01.366966800,41.85934972,-87.61735801,41.88099447,-87.63274649,0.0,17031081401.0,17031839100.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
24.0,7.65,4,11,6,1970-01-01 00:00:01.366974000,41.90120699,-87.67635599,41.87400538,-87.66351755,1.9,17031081401.0,17031345278.265589,Credit Card,Dispatch Taxi Affiliation,540.0,28.0,3.0
7.0,8.45,4,11,6,1970-01-01 00:00:01.366974900,41.92268628,-87.64948873,41.92276062,-87.69915534,2.4,17031081401.0,17031345278.265589,Credit Card,Choice Taxi Association,480.0,22.0,3.0
6.0,35.25,4,12,6,1970-01-01 00:00:01.366979400,41.94982935,-87.64396537,41.78599852,-87.75093429,1.0,17031081401.0,17031980100.0,Cash,Taxi Affiliation Services,1680.0,56.0,0.0
8.0,5.25,4,14,6,1970-01-01 00:00:01.366987500,41.89204214,-87.63186395,41.89250778,-87.62621491,0.6,17031081401.0,17031081500.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
28.0,9.25,4,16,6,1970-01-01 00:00:01.366994700,41.87400538,-87.66351755,41.87886558,-87.62519214,0.0,17031081401.0,17031345278.265589,Cash,Taxi Affiliation Services,840.0,32.0,0.0
8.0,4.05,4,17,6,1970-01-01 00:00:01.366998300,41.90278805,-87.62614559,41.90752008,-87.6266589,0.5,17031081401.0,17031080100.0,Cash,Dispatch Taxi Affiliation,120.0,8.0,0.0
28.0,9.45,4,18,6,1970-01-01 00:00:01.367001000,41.88528132,-87.6572332,41.8997859996522,-87.64807667561502,2.8,17031081401.0,17031345278.265589,Cash,Dispatch Taxi Affiliation,720.0,32.0,0.0
